Person_ID,Year,Age,Employment,HEALTH GOOD?,INTERVIEW NUMBER,Labor_Income,OFUM TOTAL LABOR INCOME- IMPUTED,RELATION TO HEAD,SEQUENCE NUMBER,Insurance,Education,Gender,WHETHER SAMPLE OR NONSAMPLE,# LIVE BIRTHS TO THIS INDIVIDUAL,Last_Marital,Age_Group,CPI
6159038,2017,26,1,0,4961,30897.5,0,10,1,1,3,1,2,0,2,18-34,240.0
6159038,2019,28,1,0,5672,34743.130227001195,0,10,1,1,3,1,2,0,2,18-34,251.1
6159038,2021,30,1,0,4557,42979.520865533224,0,10,1,1,3,1,2,0,2,18-34,258.8
6159042,2021,23,1,0,7602,4382.225656877898,0,10,1,1,2,0,2,1,2,18-34,258.8
6159173,2011,26,6,0,6051,0.0,0,10,1,1,2,0,3,8,5,18-34,218.1
6159173,2013,28,5,0,2472,0.0,0,10,1,1,2,0,3,8,5,18-34,229.6
6159173,2015,30,6,0,5994,0.0,0,10,1,1,3,0,3,8,5,18-34,236.7
6159173,2017,32,6,0,5003,0.0,0,10,1,1,3,0,3,8,5,18-34,240.0
6159173,2019,34,1,0,5619,13730.485065710873,0,10,1,1,3,0,3,8,5,18-34,251.1
6159173,2021,36,5,0,5584,0.0,0,10,1,0,3,0,3,8,5,35-54,258.8
6159175,2011,41,1,0,6878,31675.0,0,10,1,1,3,0,5,2,4,35-54,218.1
6159175,2013,43,1,0,8297,23747.82229965157,0,10,1,1,3,0,5,2,4,35-54,229.6
6159175,2015,45,1,0,8466,26066.958174904943,0,10,1,1,3,0,5,2,4,35-54,236.7
6159175,2017,47,1,0,6741,39076.25,0,10,1,1,3,0,5,2,4,35-54,240.0
6159175,2019,49,1,0,7308,28458.09796893668,0,10,1,1,3,0,5,2,4,35-54,251.1
6159175,2021,51,3,0,6658,10365.64914992272,0,10,1,1,3,0,5,2,4,35-54,258.8
6159176,2011,43,1,0,6389,34000.0,0,10,1,0,2,1,5,4,1,35-54,218.1
6159176,2013,45,1,0,7903,21847.996515679442,0,10,1,0,2,1,5,4,1,35-54,229.6
6159180,2013,34,3,0,4986,0.0,0,10,1,0,2,1,5,6,1,18-34,229.6
6159180,2015,36,1,0,4395,296.69708491761725,0,10,1,0,2,1,5,6,1,35-54,236.7
6159180,2017,38,3,0,5736,15176.125,0,10,1,0,2,1,5,6,1,35-54,240.0
6159180,2019,40,1,0,7431,25583.10394265233,0,10,1,1,3,1,5,6,1,35-54,251.1
6159180,2021,42,3,0,3144,12641.035548686243,0,10,1,0,2,1,5,6,1,35-54,258.8
6159186,2011,22,3,0,6645,0.0,0,10,1,1,2,0,0,3,1,18-34,218.1
6159187,2015,22,1,0,6282,3869.9619771863117,0,10,1,1,2,0,0,1,2,18-34,236.7
6159189,2017,28,1,0,4988,37258.75,0,10,1,0,2,1,0,0,1,18-34,240.0
6159189,2019,30,1,0,8986,43428.9127837515,0,10,1,1,2,1,0,0,1,18-34,251.1
6159189,2021,32,1,0,8785,4213.678516228748,0,10,1,1,2,1,0,0,1,18-34,258.8
6159196,2019,46,1,0,6727,54720.43010752688,0,10,1,1,3,1,0,4,1,35-54,251.1
6159196,2021,48,1,0,6223,62362.442040185466,0,10,1,1,3,1,0,4,1,35-54,258.8
6161004,2011,60,1,0,4710,30128.0,0,10,1,1,2,0,1,3,4,55-70,218.1
6161004,2013,62,1,0,2000,28426.14329268293,0,10,1,1,2,0,1,3,4,55-70,229.6
6161004,2015,64,1,0,4209,29485.424588086185,0,10,1,1,2,0,1,3,4,55-70,236.7
6161004,2017,66,4,0,1542,24536.25,0,10,1,1,2,0,1,3,4,55-70,240.0
6161004,2019,68,4,0,4150,0.0,0,10,1,1,2,0,1,3,4,55-70,251.1
6161004,2021,70,4,0,1180,0.0,0,10,1,1,2,0,1,3,4,55-70,258.8
6161007,2011,43,1,0,6875,36253.0,0,10,1,1,3,0,1,2,4,35-54,218.1
6161007,2013,45,1,0,7624,31679.594947735193,0,10,1,1,3,0,1,2,4,35-54,229.6
6161007,2015,47,1,0,4265,31162.408111533587,0,10,1,1,3,0,1,2,4,35-54,236.7
6161007,2017,49,1,0,2068,33676.4575,0,10,1,1,3,0,1,2,4,35-54,240.0
6161007,2019,51,1,0,4326,29837.400238948627,0,10,1,1,3,0,1,2,4,35-54,251.1
6161007,2021,53,1,0,1219,34113.94126738794,0,10,1,1,3,0,1,2,4,35-54,258.8
6161031,2011,24,1,0,7519,35930.0,0,10,1,1,3,0,2,1,2,18-34,218.1
6161031,2013,26,1,0,3704,26589.011759581885,0,10,1,1,3,0,2,1,2,18-34,229.6
6161031,2015,28,1,0,4777,31077.637515842842,0,10,1,1,3,0,2,1,2,18-34,236.7
6161031,2017,30,1,0,2143,33151.2,0,10,1,1,3,0,2,1,2,18-34,240.0
6161031,2019,32,1,0,4075,34487.76821983274,0,10,1,1,3,0,2,1,2,18-34,251.1
6161031,2021,34,1,0,1254,34269.00463678516,0,10,1,1,3,0,2,1,2,18-34,258.8
6161032,2019,31,1,0,4344,10759.947431302271,0,10,1,0,3,0,2,0,2,18-34,251.1
6161032,2021,33,3,0,1780,505.6414219474497,0,10,1,0,3,0,2,0,2,18-34,258.8
6161033,2019,26,7,0,4452,15842.867383512545,0,10,1,1,3,1,2,0,2,18-34,251.1
6161033,2021,28,7,0,1484,0.0,0,10,1,1,3,1,2,0,2,18-34,258.8
6165030,2013,41,3,0,8970,3799.651567944251,0,10,1,0,2,1,2,7,4,35-54,229.6
6165030,2015,43,3,0,5064,10135.614702154626,0,10,1,0,2,1,2,7,4,35-54,236.7
6165030,2017,45,3,0,7658,0.0,0,10,1,1,2,1,2,7,4,35-54,240.0
6165030,2019,47,6,0,5987,0.0,0,10,1,0,2,1,2,7,4,35-54,251.1
6165030,2021,49,5,0,4996,0.0,0,10,1,1,2,1,2,7,4,35-54,258.8
6165031,2017,42,1,0,9060,4543.75,0,10,1,0,2,1,2,0,2,35-54,240.0
6165031,2019,44,3,0,7126,0.0,0,10,1,0,2,1,2,0,2,35-54,251.1
6165031,2021,46,1,0,7380,0.0,0,10,1,0,2,1,2,0,2,35-54,258.8
6165032,2011,35,3,0,3092,200.0,0,10,1,0,2,1,2,98,2,35-54,218.1
6165032,2013,37,6,0,2958,16718.466898954706,0,10,1,0,2,1,2,98,2,35-54,229.6
6165032,2015,39,3,0,2491,0.0,0,10,1,0,2,1,2,98,2,35-54,236.7
6165032,2017,41,1,0,7560,0.0,0,10,1,0,2,1,2,98,2,35-54,240.0
6165032,2021,45,1,0,2923,29027.188562596595,0,10,1,0,2,1,2,98,2,35-54,258.8
6165033,2011,31,4,0,3844,0.0,0,10,1,1,2,1,2,98,2,18-34,218.1
6165033,2013,33,5,0,8873,0.0,0,10,1,0,2,1,2,98,2,18-34,229.6
6165033,2015,35,5,0,6816,0.0,0,10,1,1,2,1,2,98,2,35-54,236.7
6165035,2011,31,1,0,5777,45000.0,0,10,1,1,3,1,2,1,4,18-34,218.1
6165035,2013,33,1,0,3215,59844.512195121955,0,10,1,1,3,1,2,1,4,18-34,229.6
6165035,2015,35,1,0,1673,66342.20532319392,0,10,1,1,3,1,2,1,4,35-54,236.7
6165035,2017,37,1,0,6409,54525.0,0,10,1,1,3,1,2,1,4,35-54,240.0
6165035,2019,39,1,0,8895,69486.26045400239,0,10,1,1,3,1,2,1,4,35-54,251.1
6165035,2021,41,1,0,8238,43822.256568778976,0,10,1,1,3,1,2,1,4,35-54,258.8
6165036,2011,29,3,0,5612,370.0,0,10,1,1,2,0,2,3,2,18-34,218.1
6165036,2013,31,5,0,4703,0.0,0,10,1,1,2,0,2,3,2,18-34,229.6
6165036,2015,33,3,0,6742,13719.015209125475,0,10,1,1,2,0,2,3,2,18-34,236.7
6165036,2017,35,6,0,7127,0.0,0,10,1,1,2,0,2,3,2,35-54,240.0
6165036,2019,37,5,0,4634,0.0,0,10,1,1,2,0,2,3,2,35-54,251.1
6165036,2021,39,5,0,4472,0.0,0,10,1,1,2,0,2,3,2,35-54,258.8
6165037,2011,24,1,0,7482,15000.0,0,10,1,1,3,1,2,0,2,18-34,218.1
6165037,2013,26,1,0,8601,26597.56097560976,0,10,1,0,3,1,2,0,2,18-34,229.6
6165037,2015,28,1,0,5657,32249.683143219267,0,10,1,0,3,1,2,0,2,18-34,236.7
6165037,2017,30,1,0,6786,23627.5,0,10,1,1,3,1,2,0,2,18-34,240.0
6165037,2019,32,1,0,9593,26057.347670250896,0,10,1,0,3,1,2,0,2,18-34,251.1
6165037,2021,34,1,0,7029,18540.18547140649,0,10,1,0,3,1,2,0,2,18-34,258.8
6165040,2021,18,1,0,9124,0.0,0,10,1,1,2,1,2,0,2,18-34,258.8
6165176,2011,53,1,0,5990,64335.0,0,10,1,1,3,1,5,2,1,35-54,218.1
6165176,2013,55,1,0,4140,46787.959494773524,0,10,1,1,3,1,5,2,1,55-70,229.6
6165176,2015,57,1,0,3768,156641.31812420787,0,10,1,1,3,1,5,2,1,55-70,236.7
6165176,2017,59,1,0,5612,101320.1725,0,10,1,1,3,1,5,2,1,55-70,240.0
6165176,2019,61,1,0,5119,15595.322580645161,0,10,1,1,3,1,5,2,1,55-70,251.1
6165176,2021,63,1,0,2550,126410.35548686243,0,10,1,1,3,1,5,2,1,55-70,258.8
6165177,2011,36,7,0,3924,18000.0,0,10,1,0,3,0,5,5,4,35-54,218.1
6165177,2013,38,1,0,3432,46545.73170731708,0,10,1,1,3,0,5,5,4,35-54,229.6
6165177,2015,40,1,0,7123,78320.65906210394,0,10,1,1,3,0,5,5,4,35-54,236.7
6165177,2017,42,1,0,6469,59341.375,0,10,1,1,3,0,5,5,4,35-54,240.0
6165177,2019,44,1,0,8140,58915.66308243728,0,10,1,1,3,0,5,5,4,35-54,251.1
6165177,2021,46,1,0,6988,101128.28438948994,0,10,1,1,3,0,5,5,4,35-54,258.8
6165179,2015,21,3,0,7351,9214.195183776934,0,10,1,0,2,1,3,2,2,18-34,236.7
6165179,2017,23,1,0,7655,22682.399999999998,0,10,1,0,2,1,3,2,2,18-34,240.0
6165179,2019,25,1,0,8188,8685.782556750299,0,10,1,0,2,1,3,2,2,18-34,251.1
6165179,2021,27,3,0,3386,13584.899536321482,0,10,1,0,2,1,3,2,2,18-34,258.8
6165185,2011,58,5,0,5766,0.0,0,10,1,1,2,1,0,5,4,55-70,218.1
6165185,2013,60,5,0,3063,0.0,0,10,1,0,2,1,0,5,4,55-70,229.6
6165185,2015,62,5,0,3633,0.0,0,10,1,1,2,1,0,5,4,55-70,236.7
6165185,2017,64,6,0,4002,0.0,0,10,1,1,2,1,0,5,4,55-70,240.0
6165185,2019,66,4,0,5354,0.0,0,10,1,1,2,1,0,5,4,55-70,251.1
6165185,2021,68,4,0,2867,0.0,0,10,1,1,2,1,0,5,4,55-70,258.8
6165187,2019,41,1,0,8790,16502.986857825566,0,10,1,1,2,0,0,2,4,35-54,251.1
6165187,2021,43,1,0,2489,21068.392581143737,0,10,1,1,2,0,0,2,4,35-54,258.8
6165197,2021,43,1,0,8641,17950.270479134466,0,10,1,1,2,0,0,3,2,35-54,258.8
6166004,2011,62,6,0,4885,0.0,0,10,1,1,2,0,1,3,2,55-70,218.1
6166004,2013,64,6,0,5684,0.0,0,10,1,1,2,0,1,3,2,55-70,229.6
6166004,2015,66,5,0,2263,0.0,0,10,1,1,2,0,1,3,2,55-70,236.7
6166004,2017,68,6,0,5338,0.0,0,10,1,1,2,0,1,3,2,55-70,240.0
6166004,2019,70,6,0,4702,0.0,0,10,1,1,2,0,1,3,2,55-70,251.1
6166006,2011,60,6,0,2492,2000.0,0,10,1,0,2,0,1,3,2,55-70,218.1
6166006,2013,62,6,0,4959,0.0,0,10,1,0,2,0,1,3,2,55-70,229.6
6166006,2015,64,4,0,437,0.0,0,10,1,0,2,0,1,3,2,55-70,236.7
6166006,2017,66,3,0,7317,0.0,0,10,1,1,2,0,1,3,2,55-70,240.0
6166006,2019,68,5,0,8987,0.0,0,10,1,1,2,0,1,3,2,55-70,251.1
6166007,2011,61,5,0,8131,0.0,0,10,1,1,2,1,1,1,2,55-70,218.1
6166007,2013,63,5,0,5495,0.0,0,10,1,1,2,1,1,1,2,55-70,229.6
6166007,2015,65,5,0,585,0.0,0,10,1,1,2,1,1,1,2,55-70,236.7
6166007,2017,67,4,0,7554,0.0,0,10,1,1,2,1,1,1,2,55-70,240.0
6166007,2019,69,4,0,6189,0.0,0,10,1,0,2,1,1,1,2,55-70,251.1
6166008,2011,59,5,0,1448,0.0,0,10,1,1,2,0,1,4,3,55-70,218.1
6166008,2013,61,5,0,4585,0.0,0,10,1,1,2,0,1,4,3,55-70,229.6
6166008,2015,63,5,0,1733,0.0,0,10,1,1,2,0,1,4,3,55-70,236.7
6166012,2011,46,1,0,1965,35000.0,0,10,1,1,3,0,1,4,4,35-54,218.1
6166012,2013,48,1,0,6456,37046.602787456446,0,10,1,1,3,0,1,4,4,35-54,229.6
6166012,2015,50,1,0,5185,23035.487959442333,0,10,1,1,3,0,1,4,4,35-54,236.7
6166012,2017,52,1,0,7383,28171.25,0,10,1,1,3,0,1,4,4,35-54,240.0
6166012,2019,54,1,0,6769,29531.660692951016,0,10,1,1,3,0,1,4,4,35-54,251.1
6166012,2021,56,3,0,4746,29917.11746522411,0,10,1,1,3,0,1,4,4,55-70,258.8
6166014,2011,43,1,0,1728,30000.0,0,10,1,1,3,0,1,1,2,35-54,218.1
6166014,2013,45,1,0,7025,42746.080139372825,0,10,1,1,3,0,1,1,2,35-54,229.6
6166014,2015,47,1,0,8268,41463.8783269962,0,10,1,1,3,0,1,1,2,35-54,236.7
6166014,2017,49,1,0,8379,36350.0,0,10,1,1,3,0,1,1,2,35-54,240.0
6166014,2019,51,1,0,7681,34743.130227001195,0,10,1,1,3,0,1,1,2,35-54,251.1
6166014,2021,53,1,0,6268,40451.31375579598,0,10,1,1,3,0,1,1,2,35-54,258.8
6166033,2011,40,1,0,1761,45000.0,0,10,1,1,3,0,2,1,1,35-54,218.1
6166033,2013,42,1,0,5553,52245.20905923345,0,10,1,1,3,0,2,1,1,35-54,229.6
6166033,2015,44,1,0,230,49756.65399239544,0,10,1,1,3,0,2,1,1,35-54,236.7
6166036,2011,40,1,0,8140,8000.0,0,10,1,1,3,1,2,2,2,35-54,218.1
6166036,2013,42,1,0,7180,30397.212543554007,0,10,1,1,3,1,2,2,2,35-54,229.6
6166036,2015,44,1,0,4518,17506.970849176174,0,10,1,1,3,1,2,2,2,35-54,236.7
6166036,2017,46,1,0,6209,25899.375,0,10,1,0,3,1,2,2,2,35-54,240.0
6166036,2019,48,1,0,6078,28663.082437275985,0,10,1,1,3,1,2,2,2,35-54,251.1
6166036,2021,50,1,0,4626,26967.542503863984,0,10,1,0,3,1,2,2,2,35-54,258.8
6166038,2011,38,1,0,2079,11551.0,0,10,1,0,2,0,2,2,2,35-54,218.1
6166038,2013,40,1,0,5308,13250.33493031359,0,10,1,0,2,0,2,2,2,35-54,229.6
6166038,2015,42,1,0,2365,21192.648922686945,0,10,1,1,2,0,2,2,2,35-54,236.7
6166038,2017,44,1,0,5430,19083.75,0,10,1,1,2,0,2,2,2,35-54,240.0
6166038,2019,46,5,0,4584,0.0,0,10,1,0,2,0,2,2,2,35-54,251.1
6166038,2021,48,5,0,3564,0.0,0,10,1,1,2,0,2,2,2,35-54,258.8
6166040,2019,45,1,0,6379,25744.659498207886,0,10,1,0,3,0,2,2,2,35-54,251.1
6166040,2021,47,6,0,6427,0.0,0,10,1,0,3,0,2,2,2,35-54,258.8
6166041,2011,38,1,0,7694,84000.0,0,10,1,1,3,1,2,1,1,35-54,218.1
6166041,2013,40,1,0,8801,52245.20905923345,0,10,1,1,3,1,2,1,1,35-54,229.6
6166041,2021,48,1,0,9046,58991.49922720247,0,10,1,0,3,1,2,1,1,35-54,258.8
6166042,2011,36,6,0,6564,0.0,0,10,1,0,2,0,2,2,2,35-54,218.1
6166042,2013,38,5,0,4872,0.0,0,10,1,0,2,0,2,2,2,35-54,229.6
6166042,2015,40,5,0,1635,0.0,0,10,1,1,2,0,2,2,2,35-54,236.7
6166042,2017,42,6,0,5195,0.0,0,10,1,0,2,0,2,2,2,35-54,240.0
6166044,2015,41,1,0,1030,23956.907477820027,0,10,1,1,2,0,2,2,4,35-54,236.7
6166044,2017,43,1,0,7332,47800.25,0,10,1,1,2,0,2,2,4,35-54,240.0
6166044,2019,45,1,0,5247,43428.9127837515,0,10,1,1,2,0,2,2,4,35-54,251.1
6166044,2021,47,1,0,5799,16854.71406491499,0,10,1,1,2,0,2,2,4,35-54,258.8
6166046,2011,35,3,0,1968,0.0,0,10,1,1,2,0,2,2,2,35-54,218.1
6166046,2013,37,3,0,5755,9499.128919860628,0,10,1,1,2,0,2,2,2,35-54,229.6
6166046,2015,39,3,0,5388,0.0,0,10,1,1,2,0,2,2,2,35-54,236.7
6166046,2017,41,1,0,6566,13703.949999999999,0,10,1,0,2,0,2,2,2,35-54,240.0
6166046,2019,43,1,0,5306,21714.45639187575,0,10,1,1,2,0,2,2,2,35-54,251.1
6166049,2013,36,7,0,6034,2849.738675958188,0,10,1,0,2,1,2,98,2,35-54,229.6
6166050,2011,34,1,0,3598,25000.0,0,10,1,0,2,0,2,3,2,18-34,218.1
6166050,2013,36,1,0,5097,18048.344947735193,0,10,1,0,2,0,2,3,2,35-54,229.6
6166050,2015,38,1,0,3617,17201.980988593157,0,10,1,1,2,0,2,3,2,35-54,236.7
6166050,2017,40,1,0,5278,17266.25,0,10,1,1,2,0,2,3,2,35-54,240.0
6166050,2019,42,1,0,6583,17371.565113500597,0,10,1,1,2,0,2,3,2,35-54,251.1
6166050,2021,44,1,0,7161,14326.506955177741,0,10,1,1,2,0,2,3,2,35-54,258.8
6166052,2011,27,1,0,2898,49500.0,0,10,1,1,3,0,2,1,2,18-34,218.1
6166052,2013,29,1,0,7236,47495.64459930314,0,10,1,0,3,0,2,1,2,18-34,229.6
6166052,2015,31,1,0,5542,55285.171102661596,0,10,1,1,3,0,2,1,2,18-34,236.7
6166052,2017,33,1,0,6719,54525.0,0,10,1,1,3,0,2,1,2,18-34,240.0
6166052,2019,35,1,0,4821,78172.04301075269,0,10,1,1,3,0,2,1,2,35-54,251.1
6166052,2021,37,1,0,6187,56463.29211746522,0,10,1,1,3,0,2,1,2,35-54,258.8
6166053,2013,27,1,0,9031,34196.86411149826,0,10,1,1,3,1,2,5,2,18-34,229.6
6166053,2015,29,1,0,8754,45149.556400506975,0,10,1,1,3,1,2,5,2,18-34,236.7
6166053,2017,31,1,0,6812,31806.249999999996,0,10,1,0,3,1,2,5,2,18-34,240.0
6166053,2019,33,1,0,8462,30096.236559139787,0,10,1,0,3,1,2,5,2,18-34,251.1
6166055,2011,22,1,0,3754,3000.0,0,10,1,0,2,1,2,3,2,18-34,218.1
6166055,2013,24,1,0,5015,12348.867595818816,0,10,1,0,2,1,2,3,2,18-34,229.6
6166055,2015,26,1,0,5495,10135.614702154626,0,10,1,0,2,1,2,3,2,18-34,236.7
6166055,2017,28,1,0,5586,14540.0,0,10,1,0,2,1,2,3,2,18-34,240.0
6166055,2021,32,1,0,5617,12641.035548686243,0,10,1,0,2,1,2,3,2,18-34,258.8
6166056,2021,31,1,0,5909,42979.520865533224,0,10,1,1,3,1,2,0,2,18-34,258.8
6166058,2017,24,1,0,9277,12722.5,0,10,1,1,3,0,2,0,2,18-34,240.0
6166060,2015,21,1,0,4150,829.277566539924,0,10,1,1,2,0,2,0,2,18-34,236.7
6166060,2017,23,1,0,5418,16539.25,0,10,1,0,2,0,2,0,2,18-34,240.0
6166060,2019,25,1,0,5768,14592.114695340502,0,10,1,0,2,0,2,0,2,18-34,251.1
6166060,2021,27,1,0,5745,14052.617851622874,0,10,1,1,2,0,2,0,2,18-34,258.8
6166061,2019,23,7,0,5845,14227.31182795699,0,10,1,1,2,0,2,2,2,18-34,251.1
6166062,2019,23,1,0,7361,15634.408602150537,0,10,1,1,3,0,2,0,2,18-34,251.1
6166062,2021,25,1,0,4473,23596.599690880987,0,10,1,1,3,0,2,0,2,18-34,258.8
6166063,2021,24,3,0,7527,4213.678516228748,0,10,1,0,2,0,2,0,2,18-34,258.8
6166065,2021,23,1,0,3522,0.0,0,10,1,0,2,1,2,0,2,18-34,258.8
6166067,2021,21,1,0,9118,0.0,0,10,1,0,2,1,2,0,2,18-34,258.8
6166177,2017,25,1,0,8201,22718.75,0,10,1,1,3,0,3,0,2,18-34,240.0
6166179,2015,23,1,0,8451,12899.873257287707,0,10,1,1,3,0,3,0,2,18-34,236.7
6166179,2017,25,1,0,7737,36350.0,0,10,1,0,3,0,3,0,2,18-34,240.0
6166179,2019,27,1,0,8161,12160.095579450419,0,10,1,1,3,0,3,0,2,18-34,251.1
6166179,2021,29,1,0,5445,12401.69860896445,0,10,1,0,3,0,3,0,2,18-34,258.8
6166180,2011,68,5,0,7047,0.0,0,10,1,1,3,1,0,4,3,55-70,218.1
6166180,2013,70,4,0,4727,0.0,0,10,1,1,3,1,0,4,3,55-70,229.6
6166181,2011,35,1,0,2908,23900.0,0,10,1,1,3,0,5,3,2,35-54,218.1
6166181,2013,37,1,0,5676,24697.735191637632,0,10,1,1,3,0,5,3,2,35-54,229.6
6166181,2015,39,1,0,4099,23956.907477820027,0,10,1,1,3,0,5,3,2,35-54,236.7
6166181,2017,41,1,0,7762,22309.8125,0,10,1,1,3,0,5,3,2,35-54,240.0
6166181,2019,43,1,0,8602,21453.88291517324,0,10,1,1,3,0,5,3,2,35-54,251.1
6166184,2011,39,1,0,2876,30000.0,0,10,1,0,2,1,0,1,1,35-54,218.1
6166184,2013,41,1,0,4646,37996.51567944251,0,10,1,1,2,1,0,1,1,35-54,229.6
6166186,2017,39,1,0,7815,54525.0,0,10,1,1,3,0,0,2,1,35-54,240.0
6166186,2019,41,1,0,8578,104229.39068100358,0,10,1,1,3,0,0,2,1,35-54,251.1
6166186,2021,43,1,0,5470,71632.53477588871,0,10,1,0,3,0,0,2,1,35-54,258.8
6166189,2013,26,1,0,7742,4274.6080139372825,0,10,1,1,2,0,0,4,2,18-34,229.6
6166189,2015,28,3,0,8605,17046.261089987325,0,10,1,1,2,0,0,4,2,18-34,236.7
6166189,2017,30,3,0,7452,16357.499999999998,0,10,1,1,2,0,0,4,2,18-34,240.0
6166189,2019,32,1,0,8385,14157.825567502987,0,10,1,1,2,0,0,4,2,18-34,251.1
6166189,2021,34,1,0,7513,5899.149922720247,0,10,1,1,2,0,0,4,2,18-34,258.8
6166197,2017,23,1,0,6023,11050.4,0,10,1,0,2,0,0,2,2,18-34,240.0
6166197,2019,25,1,0,5376,11178.602150537634,0,10,1,1,2,0,0,2,2,18-34,251.1
6166203,2017,48,1,0,6828,45437.5,0,10,1,1,3,1,0,2,1,35-54,240.0
6166203,2019,50,1,0,5651,60800.477897252094,0,10,1,1,3,1,0,2,1,35-54,251.1
6166203,2021,52,1,0,2119,94386.39876352395,0,10,1,1,3,1,0,2,1,35-54,258.8
6166204,2021,53,1,0,2178,58991.49922720247,0,10,1,1,2,1,0,2,2,35-54,258.8
6170001,2011,67,1,0,1665,18400.0,0,10,1,1,2,1,1,4,1,55-70,218.1
6170001,2013,69,4,0,4574,0.0,0,10,1,1,2,1,1,4,1,55-70,229.6
6170004,2011,46,1,0,5141,52000.0,0,10,1,1,2,1,1,2,4,35-54,218.1
6170004,2013,48,1,0,4495,44170.94947735192,0,10,1,1,2,1,1,2,4,35-54,229.6
6170004,2015,50,1,0,5933,52152.34474017744,0,10,1,1,2,1,1,2,4,35-54,236.7
6170004,2017,52,1,0,2798,57369.3875,0,10,1,1,2,1,1,2,4,35-54,240.0
6170004,2019,54,1,0,3190,69703.40501792115,0,10,1,1,2,1,1,2,4,35-54,251.1
6170004,2021,56,1,0,5779,58359.44744976816,0,10,1,0,2,1,1,2,4,55-70,258.8
6170005,2021,55,1,0,3560,44664.99227202473,0,10,1,1,3,0,1,2,4,55-70,258.8
6170006,2011,43,1,0,8713,70000.0,0,10,1,1,2,1,1,3,1,35-54,218.1
6170006,2013,45,1,0,8932,75993.03135888503,0,10,1,1,2,1,1,3,1,35-54,229.6
6170006,2015,47,1,0,6367,78320.65906210394,0,10,1,1,2,1,1,3,1,35-54,236.7
6170006,2017,49,1,0,3094,54525.0,0,10,1,1,2,1,1,3,1,35-54,240.0
6170006,2019,51,1,0,3336,85754.7311827957,0,10,1,1,2,1,1,3,1,35-54,251.1
6170030,2011,42,1,0,1636,44000.0,0,10,1,1,2,1,2,2,4,35-54,218.1
6170030,2013,44,1,0,4893,34561.63066202091,0,10,1,1,2,1,2,2,4,35-54,229.6
6170030,2015,46,1,0,5622,37749.636248415714,0,10,1,1,2,1,2,2,4,35-54,236.7
6170030,2017,48,1,0,2781,55433.75,0,10,1,1,2,1,2,2,4,35-54,240.0
6170030,2019,50,1,0,3022,48640.382317801676,0,10,1,1,2,1,2,2,4,35-54,251.1
6170030,2021,52,1,0,2965,48035.935085007724,0,10,1,1,2,1,2,2,4,35-54,258.8
6170031,2011,26,3,0,6452,15000.0,0,10,1,0,2,1,2,1,2,18-34,218.1
6170031,2013,28,1,0,5226,2849.738675958188,0,10,1,0,2,1,2,1,2,18-34,229.6
6170031,2015,30,1,0,4541,18428.390367553868,0,10,1,0,2,1,2,1,2,18-34,236.7
6170031,2017,32,1,0,3603,11014.05,0,10,1,1,2,1,2,1,2,18-34,240.0
6170031,2019,34,3,0,3198,4342.891278375149,0,10,1,1,2,1,2,1,2,18-34,251.1
6170031,2021,36,1,0,3675,0.0,0,10,1,1,2,1,2,1,2,35-54,258.8
6170032,2021,31,1,0,8630,21911.128284389488,0,10,1,1,3,0,2,1,2,18-34,258.8
6170033,2013,24,3,0,6749,6649.39024390244,0,10,1,1,2,1,2,4,2,18-34,229.6
6170033,2015,26,3,0,2386,267.21166032953107,0,10,1,1,2,1,2,4,2,18-34,236.7
6170033,2017,28,3,0,3484,10905.0,0,10,1,1,2,1,2,4,2,18-34,240.0
6170033,2019,30,3,0,2991,0.0,0,10,1,1,2,1,2,4,2,18-34,251.1
6170033,2021,32,3,0,5944,0.0,0,10,1,1,2,1,2,4,2,18-34,258.8
6170171,2011,41,1,0,6898,33800.0,0,10,1,1,2,0,5,3,1,35-54,218.1
6170193,2011,45,1,0,1707,80000.0,0,10,1,1,3,1,0,2,1,35-54,218.1
6170193,2013,47,1,0,5143,51384.58797909408,0,10,1,1,3,1,0,2,1,35-54,229.6
6170193,2015,49,1,0,4337,44228.13688212928,0,10,1,1,3,1,0,2,1,35-54,236.7
6170193,2017,51,1,0,3034,47255.0,0,10,1,1,3,1,0,2,1,35-54,240.0
6170193,2019,53,3,0,3215,30400.238948626047,0,10,1,1,3,1,0,2,1,35-54,251.1
6171004,2011,51,1,0,3404,45000.0,0,10,1,1,3,1,1,2,1,35-54,218.1
6171004,2013,53,1,0,2693,20898.08362369338,0,10,1,1,3,1,1,2,1,35-54,229.6
6171004,2015,55,1,0,2866,55285.171102661596,0,10,1,1,3,1,1,2,1,55-70,236.7
6171004,2017,57,1,0,4802,27262.5,0,10,1,1,3,1,1,2,1,55-70,240.0
6171004,2019,59,1,0,808,67314.81481481482,0,10,1,1,3,1,1,2,1,55-70,251.1
6171004,2021,61,1,0,3578,21068.392581143737,0,10,1,1,3,1,1,2,1,55-70,258.8
6171033,2011,20,3,0,629,8700.0,0,10,1,1,3,0,2,4,4,18-34,218.1
6171033,2015,24,6,0,7558,0.0,0,10,1,1,2,0,2,4,4,18-34,236.7
6171033,2019,28,1,0,888,11291.517323775388,0,10,1,1,2,0,2,4,4,18-34,251.1
6171185,2013,60,1,0,8804,47495.64459930314,0,10,1,1,2,0,5,3,5,55-70,229.6
